 alphabio_phy abioa_phy bbioa_phy abioa_dia bbioh phykf phymaxqc phylmor diamaxqs diaVmaxs dialmor overflow zooCingest zooCassim zooeps zprefdia zoolmor mesCassim meseps mprefphy meslmor mesqmor mespreyswitch detqrem ldetphi phyrad0 diarad0 zoorad0 phybiot diabiot dfefloor kscav_dfe kcoag_dfe bsi_alpha aoalmor pbac_alpha lbac_alpha lbac_beta baclmor bacqmor
12 0.675584320910275 0.8912338707596064 0.4339432390406728 0.6467916751280427 0.401082462631166 0.4148208415135741 0.070031413808465 0.34047921281307936 0.6873983154073358 0.6335842860862613 0.9953626990318298 0.5218586744740605 0.22842947021126747 0.4055601991713047 0.8570707142353058 0.5861221328377724 0.972902275621891 0.0852456633001566 0.8155959853902459 0.708455010317266 0.7011661063879728 0.4227495715022087 0.4855908043682575 0.1894472073763609 0.6521019861102104 0.20223938953131437 0.7210329957306385 0.8635764652863145 0.11728733777999878 0.16355785634368658 0.621227303519845 0.9855600688606501 0.01343298889696598 0.524656998924911 0.2574026780202985 0.4264339804649353 0.3779597748070955 0.5355745740234852 0.6938703982159495 0.9512492129579186
13 0.027875342406332493 0.36633802205324173 0.881748765707016 0.21294796001166105 0.5953447511419654 0.6674758428707719 0.5593034513294697 0.8502132315188646 0.3656036490574479 0.43380471877753735 0.23351614829152822 0.35242435336112976 0.6572182346135378 0.9245584504678845 0.03166310675442219 0.014782808721065521 0.15736335795372725 0.895538792014122 0.35330015420913696 0.41834639851003885 0.46740815602242947 0.5489064948633313 0.9790637735277414 0.9852228574454784 0.2080727545544505 0.9997875448316336 0.4474832648411393 0.46207240130752325 0.8763980250805616 0.6016771188005805 0.21570698637515306 0.2417055843397975 0.821504027582705 0.17732875514775515 0.9820945337414742 0.8103518970310688 0.6915440848097205 0.3041207501664758 0.40293996036052704 0.17983973026275635
14 0.28294573444873095 0.6656373804435134 0.07972218655049801 0.84604537114501 0.8830706086009741 0.9581478321924806 0.4257821487262845 0.6433562804013491 0.1781297428533435 0.20027723535895348 0.3313172720372677 0.22968089021742344 0.4853619784116745 0.046113962307572365 0.3945941859856248 0.9621116984635592 0.31233353167772293 0.409759109839797 0.13466899283230305 0.9800079874694347 0.8465339373797178 0.913190714083612 0.19798344932496548 0.42661792412400246 0.9485004963353276 0.6950525231659412 0.7540869135409594 0.16016610339283943 0.4283918822184205 0.8073499836027622 0.9520377470180392 0.5645818216726184 0.25549087580293417 0.48835410084575415 0.5463225701823831 0.5220416691154242 0.11952457297593355 0.9662587027996778 0.8484277501702309 0.6309754345566034
15 0.8896321663632989 0.076301877386868 0.6045533819124103 0.2949457000941038 0.11262883059680462 0.2095821863040328 0.9521957589313388 0.16499001067131758 0.8748862920328975 0.9940505856648088 0.5694363517686725 0.8961888467893004 0.9297714289277792 0.502731810323894 0.7127677006646991 0.38879609294235706 0.6198425022885203 0.5955404154956341 0.6592205641791224 0.14313107170164585 0.11086857877671719 0.03702830709517002 0.7041517868638039 0.6308417972177267 0.3804404642432928 0.4915933692827821 0.04321350064128637 0.509179936721921 0.5779725825414062 0.49009815230965614 0.35755806788802147 0.3169813025742769 0.5638670437037945 0.8366436446085572 0.19269393011927605 0.15621149726212025 0.8098426535725594 0.20161504577845335 0.06135373841971159 0.48454956244677305
16 0.935856107622385 0.6521526966243982 0.35255981888622046 0.5528528373688459 0.6454880964010954 0.6348786847665906 0.578242264688015 0.656484093517065 0.8811849318444729 0.1257695658132434 0.6000576103106141 0.587853129953146 0.0060434490442276 0.659186071716249 0.28641690872609615 0.5435743192210793 0.7066717213019729 0.8136267149820924 0.22173613216727972 0.809299829415977 0.2845122693106532 0.20875562261790037 0.7263014502823353 0.9680713433772326 0.6906810011714697 0.6285958550870419 0.08489239681512117 0.544244366697967 0.8680156897753477 0.5751976240426302 0.777876247651875 0.01149685587733984 0.6379624865949154 0.2899308009073138 0.23957860190421343 0.3268892550840974 0.8549771783873439 0.6524059185758233 0.566410968080163 0.22252691257745028
17 0.2666861191391945 0.12153301388025284 0.8317558038979769 0.11938674375414848 0.35930450819432735 0.38442089688032866 0.04206428490579128 0.15041167754679918 0.0779447890818119 0.9259820114821196 0.3614922743290663 0.28853552136570215 0.5772894974797964 0.13961010240018368 0.6020727194845676 0.12065839860588312 0.39722589775919914 0.12831831257790327 0.697154400870204 0.06804986763745546 0.5469109667465091 0.8351659830659628 0.24613415636122227 0.2328420877456665 0.13824642915278673 0.42523658368736506 0.8735408261418343 0.1251622335985303 0.12663765251636505 0.12733896262943745 0.4338793624192476 0.7631333973258734 0.4470184361562133 0.879187029786408 0.5306805074214935 0.9451749594882131 0.04332306794822216 0.38973443582654 0.2793903583660722 0.8964146114885807
18 0.04309831187129021 0.9089915519580245 0.12986892834305763 0.9395378334447742 0.13090565707534552 0.24218697380274534 0.9098236775025725 0.35772785264998674 0.39047115109860897 0.6924689523875713 0.20160307455807924 0.16078666877001524 0.2801344431936741 0.7689933711662889 0.9657972594723105 0.9195445580407977 0.008018053136765957 0.6777118938043714 0.7907866351306438 0.5022395253181458 0.13714827876538038 0.6896752752363682 0.965061342343688 0.6664247289299965 0.8942977217957377 0.1357524273917079 0.4224516926333308 0.49707633070647717 0.678159392438829 0.4538683081045747 0.6702058054506779 0.4304914604872465 0.8799745896831155 0.6931730723008513 0.9664904111996293 0.7309761932119727 0.6426864601671696 0.8486902518197894 0.9749105582013726 0.41780166141688824
19 0.6283218264579773 0.31781152356415987 0.6858478719368577 0.38895317260175943 0.8721749847754836 0.9885554062202573 0.4615651750937104 0.8324315063655376 0.5686731170862913 0.4862500512972474 0.963072033599019 0.9630382414907217 0.8357512224465609 0.31106043606996536 0.14180871564894915 0.4946834100410342 0.825524341315031 0.366915344260633 0.25311238784343004 0.37047125957906246 0.9054521871730685 0.31327802781015635 0.4448549225926399 0.40165350772440434 0.4658940061926842 0.9334610532969236 0.6493848841637373 0.8285119757056236 0.32725235167890787 0.7809119904413819 0.014202686958014965 0.685935071669519 0.18933566845953465 0.10292501840740442 0.3042641915380955 0.09949866961687803 0.45825059060007334 0.11527171544730663 0.18392671830952168 0.7167038461193442
20 0.5750664714723825 0.8318722071126103 0.9189278092235327 0.35865315794944763 0.9468729076907039 0.5052261715754867 0.7612961484119296 0.42483197059482336 0.3408893337473273 0.8262225715443492 0.060317098163068295 0.8230185974389315 0.4192288853228092 0.07295930106192827 0.021161350421607494 0.34733976423740387 0.9368840763345361 0.37556195072829723 0.9511484215036035 0.9287017127498984 0.49894053768366575 0.07792811468243599 0.7552577452734113 0.304760348983109 0.3484575795009732 0.021834037266671658 0.33287390507757664 0.038490112870931625 0.9256277233362198 0.6453432748094201 0.5353220477700233 0.1880049565806985 0.03691374883055687 0.5944070359691978 0.682688225992024 0.7564685447141528 0.18334545195102692 0.16658583842217922 0.8031295360997319 0.5455896649509668
21 0.22226338647305965 0.4261799296364188 0.39676598738878965 0.7842914927750826 0.049371193163096905 0.2567215049639344 0.35997552145272493 0.8840332012623549 0.6451092129573226 0.12005743943154812 0.7906389907002449 0.051050483249127865 0.9730183649808168 0.6008359305560589 0.8363224724307656 0.8015073239803314 0.24437392689287663 0.565254021435976 0.4756689965724945 0.20304229203611612 0.7321320502087474 0.9504305655136704 0.2801029635593295 0.5089842220768332 0.7910291235893965 0.7876136396080256 0.621778747998178 0.6348154786974192 0.072889668866992 0.08954382035881281 0.1297998270019889 0.9435553029179573 0.8449308490380645 0.19924248103052378 0.07927034050226212 0.39059567358344793 0.9966933103278279 0.9312276421114802 0.10595005564391613 0.33653498720377684
22 0.4674639571458101 0.6043283045291901 0.5634852321818471 0.15165709424763918 0.4642943162471056 0.1178912753239274 0.7423376329243183 0.6224758457392454 0.8325840728357434 0.26154473796486855 0.6462680427357554 0.42928329575806856 0.1773739904165268 0.49489790480583906 0.730563635006547 0.2213692758232355 0.3484293231740594 0.11357891745865345 0.007037775591015816 0.6328719966113567 0.07988719176501036 0.5861295415088534 0.5614045029506087 0.07540223654359579 0.051091089844703674 0.5302416011691093 0.17446042224764824 0.9913559714332223 0.6224429840222001 0.2588753644376993 0.8973791534081101 0.3628665655851364 0.29450489673763514 0.38818566780537367 0.3944440046325326 0.16079228837043047 0.3152987426146865 0.331581961363554 0.6446852441877127 0.8502393374219537
23 0.8612438123673201 0.1381064373999834 0.12079235911369324 0.7100389963015914 0.5317102912813425 0.8701190864667296 0.12809372879564762 0.06965100672096014 0.15340231079608202 0.5617046067491174 0.37656326964497566 0.6963729038834572 0.7467851098626852 0.9601549375802279 0.40804824978113174 0.6774825993925333 0.5328714046627283 0.927782841026783 0.5447729406878352 0.4854445103555918 0.8150165108963847 0.46363686583936214 0.03644497040659189 0.8711778866127133 0.6196313006803393 0.2950753914192319 0.9011638769879937 0.33814584370702505 0.37898979242891073 0.943798566237092 0.3029013853520155 0.6143962228670716 0.6029493156820536 0.7823889153078198 0.8689861409366131 0.54468257073313 0.5058533940464258 0.5630378657951951 0.4513621823862195 0.0161992609500885
24 0.7635209374129772 0.9911487260833383 0.5267362548038363 0.823165968991816 0.2527405098080635 0.9309141878038645 0.8294991645962 0.4596929978579283 0.310097873210907 0.3766894917935133 0.48903493117541075 0.5330351861193776 0.8952015060931444 0.4337348649278283 0.9233556482940912 0.2832557251676917 0.0972766662016511 0.26941783260554075 0.9001617515459657 0.6068280292674899 0.39179820753633976 0.8942056400701404 0.5906189903616905 0.3667765213176608 0.8327004183083773 0.7202913453802466 0.7866706252098083 0.7410878026857972 0.026337703689932823 0.33077306021004915 0.5662156129255891 0.6981747802346945 0.6970793586224318 0.5374321425333619 0.6132816132158041 0.22974320128560066 0.89144919347018 0.05350358225405216 0.8988059293478727 0.9977875044569373
25 0.40881091356277466 0.2669124184176326 0.03302771411836147 0.25654429476708174 0.7439927011728287 0.18259267881512642 0.2913985438644886 0.9809612622484565 0.738341711461544 0.6770324660465121 0.7193416021764278 0.34307874739170074 0.4665338881313801 0.8923974186182022 0.2463821992278099 0.8643745025619864 0.7880854029208422 0.7047156104817986 0.424957700073719 0.2699721874669194 0.6273719985038042 0.016950314864516258 0.06980227492749691 0.569047742523253 0.27587489131838083 0.4543898720294237 0.013563287444412708 0.08958189096301794 0.9722140207886696 0.904127393849194 0.22173808328807354 0.4495595684275031 0.3879015641286969 0.13573683705180883 0.15453615318983793 0.5958488285541534 0.21092147193849087 0.7869239440187812 0.18991532642394304 0.13629030995070934
26 0.15591633692383766 0.7030523680150509 0.9908202141523361 0.68642133846879 0.7658409709110856 0.4420315958559513 0.6590512739494443 0.5242487629875541 0.8008143994957209 0.9417945677414536 0.8405803954228759 0.21533418633043766 0.6369796600192785 0.01205322053283453 0.32052482943981886 0.15923452842980623 0.679719396866858 0.22582631465047598 0.08108978904783726 0.8316283151507378 0.06062404252588749 0.3792288340628147 0.8508668337017298 0.0026298323646187782 0.5040750866755843 0.22775273025035858 0.6913675274699926 0.2876598574221134 0.45732960011810064 0.7025925796478987 0.9854125902056694 0.869114882312715 0.9390303669497371 0.4487005965784192 0.3408037144690752 0.8217497784644365 0.6032535396516323 0.45296820998191833 0.5568212913349271 0.6774527318775654
27 0.5477893725037575 0.039376167580485344 0.4493833901360631 0.23704036138951778 0.2296745190396905 0.6944424603134394 0.2127153528854251 0.03410512022674084 0.24760873802006245 0.23495804890990257 0.07092136144638062 0.9082160061225295 0.19269129633903503 0.5328519772738218 0.5058290967717767 0.7383928196504712 0.49748227186501026 0.7866125078871846 0.6190383387729526 0.04151002876460552 0.7942293900996447 0.5064901197329164 0.3720422424376011 0.8003590879961848 0.07323401793837547 0.9627975644543767 0.4800822390243411 0.886675538495183 0.5441680261865258 6.800703704357147e-05 0.32989013101905584 0.12432199530303478 0.13027989119291306 0.8513877270743251 0.9284859886392951 0.43761911056935787 0.29550375137478113 0.7156377034261823 0.3439593520015478 0.4409390287473798
28 0.7493563760071993 0.561477979645133 0.21740207262337208 0.019232972525060177 0.09343602228909731 0.8027579858899117 0.5106494510546327 0.6928853066638112 0.9753915695473552 0.5776294078677893 0.9213402541354299 0.799685257486999 0.5623384024947882 0.8335591210052371 0.6263620844110847 0.6066837292164564 0.2650268813595176 0.9554074965417385 0.1789057468995452 0.7257113372907043 0.3247638810425997 0.7594101317226887 0.935618900693953 0.8913927562534809 0.23753586504608393 0.11365135386586189 0.5388109972700477 0.24704048596322536 0.20504233986139297 0.38611759804189205 0.8705402500927448 0.5016474649310112 0.09499200992286205 0.35752580780535936 0.05690981261432171 0.659555247053504 0.06259829550981522 0.5002921046689153 0.7285394454374909 0.2976573556661606
29 0.07818791083991528 0.2121995873749256 0.7228245427832007 0.593682405538857 0.9108691336587071 0.05248335562646389 0.11125152464956045 0.24973822757601738 0.04617538582533598 0.37061704974621534 0.18279013969004154 0.07459738664329052 0.11597096920013428 0.3675722274929285 0.449869972653687 0.05681277625262737 0.5722678638994694 0.015704801306128502 0.6541711892932653 0.404507071711123 0.5935693625360727 0.1360589200630784 0.4117580568417907 0.15811710618436337 0.6854744497686625 0.8171333754435182 0.26544721610844135 0.579699695110321 0.7895614113658667 0.8164361622184515 0.464537370018661 0.2569307694211602 0.7868525879457593 0.9401292009279132 0.7035834966227412 0.04103678651154041 0.7570572840049863 0.2688382491469383 0.4219952169805765 0.5693310657516122
30 0.35659649409353733 0.7577793849632144 0.3001996660605073 0.4762915316969156 0.5755434669554234 0.32411312125623226 0.9934763368219137 0.26165321096777916 0.48370338324457407 0.010380701161921024 0.257291198708117 0.45283449068665504 0.78832414932549 0.7245019422844052 0.1180057879537344 0.9807046391069889 0.9579738220199943 0.537639856338501 0.8730397559702396 0.9627182967960835 0.22232558019459248 0.2796515775844455 0.630433957092464 0.7245345991104841 0.40991096571087837 0.6218759370967746 0.9392364704981446 0.7936700684949756 0.2805211255326867 0.5220953347161412 0.6969570862129331 0.9245330626145005 0.3526442525908351 0.6281415382400155 0.7682997975498438 0.25132548809051514 0.4311313917860389 0.9934837883338332 0.8205946404486895 0.11794754397124052
31 0.9398216512054205 0.46903082076460123 0.7596023268997669 0.9178752675652504 0.42802461609244347 0.57066460698843 0.3773099109530449 0.7986680390313268 0.5378814497962594 0.8108983226120472 0.5187144186347723 0.6730352723971009 0.3575850911438465 0.19540228322148323 0.8018540628254414 0.4327947087585926 0.1421688236296177 0.4734255764633417 0.33503053057938814 0.15700182504951954 0.9853175226598978 0.6530044581741095 0.15442461241036654 0.4578107260167599 0.9818655690178275 0.324289595708251 0.2281808890402317 0.3767823399975896 0.724810509942472 0.21266780514270067 0.10295996256172657 0.17584145069122314 0.5448099598288536 0.04649945255368948 0.4926893627271056 0.883043397217989 0.7483873832970858 0.22884021885693073 0.017884419299662113 0.7646048609167337
32 0.9638015823438764 0.518662828952074 0.6329745324328542 0.7025098130106926 0.98774235509336 0.7170515274628997 0.9242019513621926 0.9934780756011605 0.0884654400870204 0.10800556465983391 0.8579722475260496 0.37169039249420166 0.7668537134304643 0.8132259296253324 0.7399358963593841 0.6248335614800453 0.2253943206742406 0.23641183227300644 0.5610995655879378 0.10251721926033497 0.8687610207125545 0.3007378512993455 0.3475303454324603 0.7126540327444673 0.037392448633909225 0.7455625608563423 0.06458411365747452 0.19895416125655174 0.7563184984028339 0.2698421347886324 0.12277084216475487 0.7299700109288096 0.062212991528213024 0.6461302982643247 0.5128392381593585 0.17319509200751781 0.009124011732637882 0.10123642440885305 0.5043422263115644 0.9618869088590145
33 0.3649061853066087 0.23890145681798458 0.1744108498096466 0.12793425656855106 0.00820128433406353 0.4667769009247422 0.44670732226222754 0.4408360719680786 0.8936280412599444 0.8382725501433015 0.11992933694273233 0.5020736576989293 0.3362679919227958 0.35672788694500923 0.4301699446514249 0.039821647107601166 0.909844970330596 0.7972080279141665 0.020008062943816185 0.7675076015293598 0.10425662528723478 0.6728719361126423 0.8676146315410733 0.4774238271638751 0.6021563624963164 0.448895831592381 0.8538098679855466 0.6004572156816721 0.24906940199434757 0.9640684295445681 0.7162739587947726 0.4822168592363596 0.870414637029171 0.05569902341812849 0.22568934224545956 0.5549238119274378 0.8266145698726177 0.8639383632689714 0.34220869559794664 0.17069744784384966
34 0.07091587502509356 0.7911343211308122 0.8494389858096838 0.807951015420258 0.47023127134889364 0.15979287866503 0.5642989259213209 0.053952112793922424 0.5811322266235948 0.5422598524019122 0.4439270365983248 0.8767662262544036 0.5094367386773229 0.7351574851199985 0.011727524921298027 0.9988707173615694 0.5599132599309087 0.2566250301897526 0.48863913491368294 0.3340159961953759 0.709700751118362 0.7851969506591558 0.08628996554762125 0.9188417820259929 0.3660015696659684 0.23813173826783895 0.4105051141232252 0.7773030558601022 0.6960989804938436 0.6343507552519441 0.45259992498904467 0.8363431412726641 0.3046065252274275 0.3677352899685502 0.28697974886745214 0.7689324393868446 0.4845754411071539 0.40499031264334917 0.91234399843961 0.6415511881932616
35 0.7264139810577035 0.45081260334700346 0.3431470198556781 0.36624163296073675 0.5259518614038825 0.9063443606719375 0.057479023933410645 0.5127253541722894 0.4009467074647546 0.2809876035898924 0.7058497713878751 0.24931695498526096 0.06322270166128874 0.21603871323168278 0.8142622373998165 0.4157892484217882 0.3674097713083029 0.6919328402727842 0.9674751358106732 0.5460188305005431 0.44325842987746 0.1630683494731784 0.5663352524861693 0.15407151076942682 0.8047810215502977 0.940457696095109 0.6369172213599086 0.4282902395352721 0.298562946729362 0.06929970625787973 0.8590968046337366 0.09264119993895292 0.6123809712007642 0.9571747472509742 0.9530053902417421 0.40040960535407066 0.6787997735664248 0.6383781507611275 0.24623197875916958 0.47534712217748165
36 0.5394359333440661 0.9638976631686091 0.07600546255707741 0.39649749360978603 0.6699881954118609 0.5791220711544156 0.7284487057477236 0.2289129812270403 0.626777395606041 0.9066084064543247 0.3019028529524803 0.10906649939715862 0.6818544687703252 0.41507804300636053 0.9426914770156145 0.2977596605196595 0.3849584860727191 0.550422235392034 0.26602154318243265 0.22143094055354595 0.9102824730798602 0.41600400768220425 0.1260038409382105 0.06114569865167141 0.8768073013052344 0.10791695397347212 0.31256382819265127 0.6890762625262141 0.9506473634392023 0.45070353243499994 0.31747153494507074 0.5314818890765309 0.6476993141695857 0.4667226681485772 0.06580809038132429 0.7436283193528652 0.9624863285571337 0.5792835205793381 0.8653140598908067 0.27103410940617323
